 Position.x[m] Position.z[m]
384992088.5351348519 2468150.1888815532
384992087.8781341910 2468252.6683855443
384992087.2211062908 2468355.1478893613
384992086.5640510321 2468457.6273930031
384992085.9069685340 2468560.1068964694
384992085.2498587370 2468662.5863997615
384992084.5927217007 2468765.0659028781
384992083.9355573654 2468867.5454058200
384992083.2783657312 2468970.0249085869
384992082.6211468577 2469072.5044111791
384992081.9639006853 2469174.9839135963
384992081.3066272140 2469277.4634158383
384992080.6493265033 2469379.9429179057
384992079.9919984937 2469482.4224197976
384992079.3346431851 2469584.9019215149
384992078.6772606373 2469687.3814230575
384992078.0198507905 2469789.8609244251
384992077.3624136448 2469892.3404256171
384992076.7049492598 2469994.8199266344
384992076.0474575758 2470097.2994274762
384992075.3899386525 2470199.7789281439
384992074.7323923707 2470302.2584286360
384992074.0748189092 2470404.7379289530
384992073.4172180891 2470507.2174290954
384992072.7595900297 2470609.6969290627
384992072.1019346714 2470712.1764288545
384992071.4442520142 2470814.6559284716
384992070.7865421176 2470917.1354279136
384992070.1288049221 2471019.6149271801
384992069.4710404873 2471122.0944262720
384992068.8132487535 2471224.5739251887
384992068.1554296613 2471327.0534239304
384992067.4975833893 2471429.5329224966
384992066.8397098184 2471532.0124208881
384992066.1818089485 2471634.4919191045
384992065.5238808393 2471736.9714171458
384992064.8659254313 2471839.4509150111
384992064.2079426646 2471941.9304127023
384992063.5499327183 2472044.4099102179
384992062.8918954730 2472146.8894075584
384992062.2338309288 2472249.3689047238
384992061.5757391453 2472351.8484017141
384992060.9176200628 2472454.3278985294
384992060.2594736814 2472556.8073951686
384992059.6013000011 2472659.2868916336
384992058.9430990815 2472761.7663879232
384992058.2848709226 2472864.2458840371
384992057.6266154051 2472966.7253799760
384992056.9683326483 2473069.2048757398
384992056.3100225925 2473171.6843713284
384992055.6516852975 2473274.1638667416
384992054.9933207035 2473376.6433619801
384992054.3349288106 2473479.1228570431
384992053.6765096784 2473581.6023519300
384992053.0180632472 2473684.0818466423
384992052.3595895171 2473786.5613411795
384992051.7010885477 2473889.0408355417
384992051.0425602794 2473991.5203297278
384992050.3840047121 2474093.9998237388
384992049.7254219055 2474196.4793175748
384992049.0668118000 2474298.9588112356
384992048.4081743956 2474401.4383047204
384992047.7495097518 2474503.9177980302
384992047.0908178091 2474606.3972911653
384992046.4320986271 2474708.8767841244
384992045.7733521461 2474811.3562769080
384992045.1145783663 2474913.8357695164
384992044.4557772875 2475016.3152619503
384992043.7969489694 2475118.7947542076
384992043.1380933523 2475221.2742462903
384992042.4792104363 2475323.7537381975
384992041.8203002810 2475426.2332299291
384992041.1613628268 2475528.7127214852
384992040.5023981333 2475631.1922128662
384992039.8434060812 2475733.6717040720
384992039.1843867898 2475836.1511951019
384992038.5253402591 2475938.6306859562
384992037.8662664294 2476041.1101766354
384992037.2071653008 2476143.5896671396
384992036.5480368733 2476246.0691574672
384992035.8888812065 2476348.5486476202
384992035.2296982408 2476451.0281375982
384992034.5704880357 2476553.5076273996
384992033.9112505317 2476655.9871170260
384992033.2519857287 2476758.4666064768
384992032.5926936865 2476860.9460957525
384992031.9333743453 2476963.4255848527
384992031.2740277052 2477065.9050737768
384992030.6146537662 2477168.3845625259
384992029.9552525878 2477270.8640510994
384992029.2958241701 2477373.3435394973
384992028.6363683939 2477475.8230277197
384992027.9768853784 2477578.3025157666
384992027.3173750639 2477680.7820036379
384992026.6578375101 2477783.2614913331
384992025.9982726574 2477885.7409788538
384992025.3386805058 2477988.2204661984
384992024.6790611148 2478090.6999533670
384992024.0194144249 2478193.1794403605
384992023.3597404361 2478295.6589271785
384992022.7000392079 2478398.1384138209
384992022.0403106809 2478500.6179002873
384992021.3805548549 2478603.0973865786
384992020.7207717896 2478705.5768726938
384992020.0609614253 2478808.0563586336
384992019.4011238217 2478910.5358443977
384992018.7412588596 2479013.0153299863
384992018.0813666582 2479115.4948153989
384992017.4214472175 2479217.9743006360
384992016.7615004778 2479320.4537856975
384992016.1015263796 2479422.9332705834
384992015.4415251017 2479525.4127552938
384992014.7814965248 2479627.8922398277
384992014.1214406490 2479730.3717241869
384992013.4613574743 2479832.8512083697
384992012.8012470603 2479935.3306923774
384992012.1411093473 2480037.8101762086
384992011.4809443355 2480140.2896598652
384992010.8207520843 2480242.7691433453
384992010.1605325937 2480345.2486266498
384992009.5002857447 2480447.7281097784
384992008.8400116563 2480550.2075927313
384992008.1797102690 2480652.6870755083
384992007.5193816423 2480755.1665581097
384992006.8590257168 2480857.6460405360
384992006.1986424923 2480960.1255227854
384992005.5382319689 2481062.6050048596
384992004.8777942061 2481165.0844867574
384992004.2173291445 2481267.5639684806
384992003.5568368435 2481370.0434500272
384992002.8963172436 2481472.5229313979
384992002.2357703447 2481575.0024125930
384992001.5751961470 2481677.4818936121
384992000.9145947695 2481779.9613744556
384992000.2539660335 2481882.4408551226
384991999.5933099985 2481984.9203356151
384991998.9326267838 2482087.3998159305
384991998.2719162107 2482189.8792960704
384991997.6111783385 2482292.3587760348
384991996.9504132271 2482394.8382558231
384991996.2896208763 2482497.3177354350
384991995.6288011670 2482599.7972148713
384991994.9679542780 2482702.2766941320
384991994.3070800304 2482804.7561732167
384991993.6461784840 2482907.2356521250
384991992.9852496982 2483009.7151308577
384991992.3242936730 2483112.1946094148
384991991.6633102894 2483214.6740877954
384991991.0022997260 2483317.1535660005
384991990.3412618041 2483419.6330440296
384991989.6801965833 2483522.1125218826
384991989.0191041827 2483624.5919995592
384991988.3579844236 2483727.0714770602
384991987.6968374252 2483829.5509543857
384991987.0356631279 2483932.0304315346
384991986.3744615316 2484034.5099085080
384991985.7132326961 2484136.9893853050
384991985.0519765615 2484239.4688619259
384991984.3906931877 2484341.9483383708
384991983.7293824553 2484444.4278146401
384991983.0680444837 2484546.9072907330
384991982.4066792727 2484649.3867666498
384991981.7452867627 2484751.8662423906
384991981.0838669538 2484854.3457179554
384991980.4224199057 2484956.8251933446
384991979.7609454989 2485059.3046685569
384991979.0994438529 2485161.7841435936
384991978.4379149675 2485264.2636184543
384991977.7763587832 2485366.7430931386
384991977.1147753000 2485469.2225676468
384991976.4531645179 2485571.7020419789
384991975.7915264964 2485674.1815161356
384991975.1298612356 2485776.6609901153
384991974.4681686163 2485879.1404639189
384991973.8064487576 2485981.6199375466
384991973.1447016597 2486084.0994109986
384991972.4829272032 2486186.5788842738
384991971.8211255074 2486289.0583573729
384991971.1592965126 2486391.5378302960
384991970.4974402785 2486494.0173030430
384991969.8355567455 2486596.4967756136
384991969.1736459136 2486698.9762480082
384991968.5117077827 2486801.4557202267
384991967.8497424722 2486903.9351922688
384991967.1877498031 2487006.4146641348
384991966.5257298350 2487108.8941358244
384991965.8636826873 2487211.3736073379
384991965.2016081810 2487313.8530786750
384991964.5395063758 2487416.3325498360
384991963.8773773909 2487518.8120208215
384991963.2152210474 2487621.2914916296
384991962.5530374646 2487723.7709622621
384991961.8908265829 2487826.2504327181
384991961.2285884023 2487928.7299029976
384991960.5663229823 2488031.2093731011
384991959.9040302634 2488133.6888430282
384991959.2417103052 2488236.1683127792
384991958.5793629885 2488338.6477823537
384991957.9169884324 2488441.1272517517
384991957.2545866370 2488543.6067209737
384991956.5921575427 2488646.0861900193
384991955.9297011495 2488748.5656588888
384991955.2672174573 2488851.0451275818
384991954.6047065258 2488953.5245960983
384991953.9421682954 2489056.0040644384
384991953.2796027660 2489158.4835326024
384991952.6170099974 2489260.9630005900
384991951.9543899298 2489363.4424684010
384991951.2917426229 2489465.9219360356
384991950.6290680170 2489568.4014034937
384991949.9663661122 2489670.8808707763
384991949.3036369681 2489773.3603378814
384991948.6408805251 2489875.8398048105
384991947.9780967236 2489978.3192715631
384991947.3152857423 2490080.7987381397
384991946.6524474621 2490183.2782045393
384991945.9895818830 2490285.7576707629
384991945.3266890049 2490388.2371368096
384991944.6637689471 2490490.7166026803
384991944.0008215308 2490593.1960683744
384991943.3378468156 2490695.6755338921
384991942.6748448610 2490798.1549992329
384991942.0118156075 2490900.6344643980
384991941.3487591147 2491003.1139293858
384991940.6856753230 2491105.5933941971
384991940.0225642323 2491208.0728588328
384991939.3594259620 2491310.5523232911
384991938.6962603331 2491413.0317875734
384991938.0330673456 2491515.5112516787
384991937.3698471785 2491617.9907156075
384991936.7065997720 2491720.4701793604
384991936.0433250070 2491822.9496429358
384991935.3800229430 2491925.4291063356
384991934.7166936398 2492027.9085695581
384991934.0533370972 2492130.3880326045
384991933.3899531960 2492232.8674954739
384991932.7265420556 2492335.3469581669
384991932.0631036758 2492437.8264206834
384991931.3996379972 2492540.3058830234
384991930.7361449599 2492642.7853451865
384991930.0726247430 2492745.2648071735
384991929.4090772271 2492847.7442689831
384991928.7455024123 2492950.2237306163
384991928.0819002986 2493052.7031920734
384991927.4182709455 2493155.1826533531
384991926.7546142936 2493257.6621144568
384991926.0909304023 2493360.1415753835
384991925.4272191525 2493462.6210361337
384991924.7634807229 2493565.1004967070
384991924.0997149348 2493667.5799571038
384991923.4359219074 2493770.0594173241
384991922.7721015811 2493872.5388773675
384991922.1082540154 2493975.0183372339
384991921.4443791509 2494077.4977969239
384991920.7804769874 2494179.9772564373
384991920.1165475249 2494282.4567157738
384991919.4525908232 2494384.9361749333
384991918.7886068225 2494487.4156339164
384991918.1245955825 2494589.8950927230
384991917.4605570436 2494692.3745513521
384991916.7964912057 2494794.8540098052
384991916.1323981285 2494897.3334680810
384991915.4682777524 2494999.8129261802
384991914.8041300774 2495102.2923841025
384991914.1399551034 2495204.7718418483
384991913.4757528901 2495307.2512994171
384991912.8115233779 2495409.7307568095
384991912.1472666264 2495512.2102140244
384991911.4829825759 2495614.6896710633
384991910.8186712265 2495717.1691279248
384991910.1543326378 2495819.6485846094
384991909.4899667501 2495922.1280411175
384991908.8255736232 2496024.6074974486
384991908.1611531377 2496127.0869536027
384991907.4967054129 2496229.5664095799
384991906.8322303891 2496332.0458653807
384991906.1677281260 2496434.5253210040
384991905.5031985641 2496537.0047764508
384991904.8386417031 2496639.4842317207
384991904.1740576625 2496741.9636868136
384991903.5094462037 2496844.4431417296
384991902.8448075652 2496946.9225964686
384991902.1801416278 2497049.4020510311
384991901.5154483914 2497151.8815054162
384991900.8507278562 2497254.3609596244
384991900.1859800816 2497356.8404136556
384991899.5212050080 2497459.3198675103
384991898.8564026356 2497561.7993211877
384991898.1915730238 2497664.2787746880
384991897.5267161131 2497766.7582280119
384991896.8618319631 2497869.2376811584
384991896.1969205141 2497971.7171341279
384991895.5319817066 2498074.1965869204
384991894.8670157194 2498176.6760395360
384991894.2020224333 2498279.1554919747
384991893.5370018482 2498381.6349442359
384991892.8719540238 2498484.1143963202
384991892.2068788409 2498586.5938482285
384991891.5417764783 2498689.0732999588
384991890.8766467571 2498791.5527515118
384991890.2114897966 2498894.0322028887
384991889.5463055372 2498996.5116540878
384991888.8810940385 2499098.9911051099
384991888.2158552408 2499201.4705559551
384991887.5505891442 2499303.9500066233
384991886.8852958083 2499406.4294571141
384991886.2199751735 2499508.9089074279
384991885.5546272397 2499611.3883575648
384991884.8892520666 2499713.8678075247
384991884.2238495350 2499816.3472573073
384991883.5584197640 2499918.8267069124
384991882.8929627538 2500021.3061563410
384991882.2274784446 2500123.7856055922
384991881.5619668961 2500226.2650546660
384991880.8964279890 2500328.7445035628
384991880.2308618426 2500431.2239522827
384991879.5652683973 2500533.7034008252
384991878.8996477127 2500636.1828491902
384991878.2339997888 2500738.6622973788
384991877.5683245063 2500841.1417453899
384991876.9026219249 2500943.6211932236
384991876.2368921041 2501046.1006408799
384991875.5711350441 2501148.5800883593
384991874.9053506851 2501251.0595356617
384991874.2395389676 2501353.5389827867
384991873.5737000704 2501456.0184297347
384991872.9078338742 2501558.4978765049
384991872.2419403791 2501660.9773230981
384991871.5760195851 2501763.4567695139
384991870.9100715518 2501865.9362157527
384991870.2440962195 2501968.4156618142
384991869.5780935884 2502070.8951076982
384991868.9120637178 2502173.3745534052
384991868.2460066080 2502275.8539989349
384991867.5799221396 2502378.3334442871
384991866.9138104320 2502480.8128894619
384991866.2476714253 2502583.2923344597
384991865.5815051198 2502685.7717792802
384991864.9153115749 2502788.2512239227
384991864.2490907907 2502890.7306683888
384991863.5828426480 2502993.2101126774
384991862.9165672660 2503095.6895567877
384991862.2502645850 2503198.1690007215
384991861.5839346647 2503300.6484444779
384991860.9175774455 2503403.1278880569
384991860.2511929274 2503505.6073314585
384991859.5847811103 2503608.0867746822
384991858.9183421135 2503710.5662177294
384991858.2518756986 2503813.0456605987
